UNITID,F2D01__last,F2D16__last,F2A02__last,F2A03__last,total_expenses__last,change_in_net_assets__last,expendable_net_assets__last,endowment_eoy__last,operating_margin__last,expenses_to_revenue__last,assets_to_liabilities__last,operating_margin__mean3,expenses_to_revenue__mean3,assets_to_liabilities__mean3,reported_field_count__mean3,F2D16__slope,total_expenses__slope,expendable_net_assets__slope,F2D16__pct3,total_expenses__pct3,expendable_net_assets__pct3,log_F2D16,log_F2A02,log_F2A03,log_total_expenses,log_expendable_net_assets,log_endowment_eoy,tuition_dependence,total_enrollment__last,undergrad_enrollment__last,total_enrollment__slope,total_enrollment__pct3,undergrad_share__last,endowment_per_student,revenue_per_student,tuition_per_student,log_total_enrollment,closed_by_2024,as_of_year
122728,23380851,61929864,156366908.0,110325413.0,48700249.0,13229615.0,22161140.0,7115387.0,0.2136225424296103,0.7863774575703897,1.4173244744617453,0.0440413984662805,0.9559586015337196,1.3308058309976032,8.0,2962755.3818182126,2316696.954545472,121179.46363636624,1.3696692989708463,0.8978827764472315,0.1072038993955157,17.941513093031357,18.867715784405544,18.51894486566213,17.701194721509868,16.91385090768751,15.77777032069668,0.3775375802536883,2712.0,1686.0,524.9999999999842,0.631768953068592,0.6216814159292036,2623.6677728613568,22835.495575221237,8621.257743362832,7.905810312658931,0,2019
122931,339187000,607983000,2995996000.0,545456000.0,507622000.0,100135000.0,1343141000.0,1555250000.0,0.1647003287920879,0.8349279502880838,5.492644686280837,0.1634564060559165,0.8315034857035097,4.74404279800053,8.0,20942918.181818545,17134227.272727363,1941963.6363651988,0.3269464972434535,0.6050679499908304,0.1567812302450603,20.225657480658004,21.820542567820787,20.11713270187253,20.045247636048828,21.018276738552068,21.164902142002383,0.5578889541319412,9423.0,5797.0,24.99999999999359,0.00533447135388883,0.6151968587498673,165048.28610845804,64521.17160140083,35995.648944073015,9.151014905891367,0,2019
123095,22987441,24394784,21027242.0,6275708.0,22002626.0,2392158.0,0.0,,0.0980602246775376,0.9019397753224624,3.3505768592165217,0.0509275057166514,0.9644136949437424,4.550385311319309,8.0,1284903.954545466,1080770.5000000023,-930202.3727272603,1.1643297553926402,1.0907531324296025,-1.0,17.009879937911826,16.86132944065392,15.65219702464726,16.906672413284802,0.0,,0.9423096757077252,816.0,,40.99999999999762,0.11171662125340599,,,29895.56862745098,28170.883578431374,6.705639094860003,0,2019
123165,45702806,133056721,780732497.0,131784297.0,98212829.0,39148329.0,344932637.0,503038388.0,0.2942228600387649,0.7381275313405626,5.92432114275345,-1.1243499410955982,2.1130219101670726,6.665739675458658,8.0,3827381.890909156,3496997.4272727477,7465983.990909259,0.4015998857456212,0.6350103584852979,0.1973089616830217,18.706286076471777,20.475743136969378,18.696677037882427,18.40264741652166,19.65885970375753,20.03617704523131,0.3434836335700772,1140.0,1104.0,6.999999999999324,0.012433392539964476,0.968421052631579,441261.7438596491,116716.42192982456,40090.18070175438,7.039660349862076,0,2019
123280,140173,639691,1975775.0,188203.0,850083.0,210392.0,1975775.0,47615.0,0.3288962952425467,1.3288962952425467,10.498105768770955,0.0491710770611018,1.036980917663307,10.593142093939193,8.0,25007.34545454613,28769.97272727269,47981.08181818385,0.0687558684661625,0.240473727142855,0.2871590610747048,13.368742089497909,14.496471790540296,12.145281759892676,13.653090447113188,14.496471790540296,10.770924118192765,0.2191261093246583,70.0,50.0,-2.999999999999605,-0.07894736842105263,0.7142857142857143,680.2142857142857,9138.442857142858,2002.4714285714285,4.2626798770413155,0,2019
123448,7466130,7574014,3531333.0,7101544.0,8786603.0,-1212589.0,-3683210.0,146220.0,-0.1600985950118391,1.1600985950118392,0.4972627079406957,-0.046189610013898,1.046189610013898,0.6195031542278068,8.0,422137.2636363671,490309.4000000028,-250096.79090908583,0.6473635055064991,0.888603876724286,-2.464323639486335,15.840233867901382,15.077186261204586,15.775822923972674,15.988738846886829,-15.11929548403869,11.892874454833631,0.9857560337226732,438.0,,111.49999999999582,1.0372093023255815,,333.83561643835617,17292.269406392694,17045.95890410959,6.0844994130751715,0,2019
123457,14252013,26937609,50371200.0,30963714.0,27648866.0,-711257.0,15595641.0,7374442.0,-0.0264038653170739,1.026403865317074,1.626781593448383,-0.0069015756435092,1.0009156198686566,1.560250546520718,8.0,781527.6363636404,707979.9454545444,884513.4272727156,0.1770132503519228,0.3209114156174346,0.8036521674566982,17.109034009346587,17.734930160995255,17.248326593027205,17.135095308601198,16.56250207421742,15.81353093191424,0.5290749078732266,982.0,818.0,-158.9999999999939,-0.24461538461538462,0.8329938900203666,7509.615071283096,27431.373727087575,14513.25152749491,6.890609120147166,0,2019
123554,56039000,103548000,368919000.0,139859000.0,146191000.0,-31234000.0,47461000.0,178878000.0,-0.3016378877428825,1.411818673465446,2.637792348007636,-0.0044069081528017,1.0229065968789064,3.468947149030606,8.0,-3403780.918181782,513034.8090909187,-7868353.08181817,-0.337081039288531,0.1565168614835884,-0.6612832535260412,18.4555458409358,19.72608766842397,18.756145337357346,18.80042455071793,17.6754189001949,19.00221457277912,0.5411886274964268,4404.0,2995.0,-44.50000000000317,-0.019808591141776095,0.6800635785649409,40617.16621253406,23512.26158038147,12724.568574023615,8.39049553837028,0,2019
123633,2358441,2771868,4127010.0,1360224.0,4244689.0,-1673683.0,2766786.0,,-0.6038104989126466,1.5313460092616242,3.034066447879173,-0.1486340928784348,1.1863654111768078,3.5418773177327907,8.0,-441115.6272727269,-187992.6727272715,-632919.8636363632,-0.6110137741642186,-0.2296012690277019,-0.6848095023330116,14.835032379877964,15.23306397410553,14.123160685204825,15.261179347970282,14.833197277128784,,0.8508489581754975,564.0,54.0,-132.4999999999938,-0.31966224366706875,0.09574468085106383,,4914.659574468085,4181.632978723404,6.336825731146441,0,2019
123651,38543155,59469729,132553422.0,63770807.0,59133261.0,265864.0,-2106657.0,18260080.0,0.0044705769552102,0.9943421971874128,2.0785909452267086,0.090021580907679,0.9196927190162612,2.093064556182141,8.0,2200493.8454545406,2059001.9181818196,-2203822.5090908925,0.2403295307997834,0.4267844082128159,-1.1227258523349557,17.900978001568216,18.702496314583147,17.970806088745917,17.8953041328575,-14.560613363522418,16.720227869046777,0.6481138496528208,2813.0,2479.0,-1.5000000000019407,-0.001065340909090909,0.881265552790615,6491.318876644152,21141.034127266263,13701.797013864201,7.942362237674335,0,2019
123855,1642444,10203979,101621950.0,21739663.0,8319570.0,1997793.0,73363084.0,94704342.0,0.1957856832124017,0.8153260605495171,4.674495184216977,0.4421144438018401,0.92719222628236,7.498382695463587,8.0,-243873.1142860278,148262.79999995933,1221647.7428566262,-0.4350877758257152,0.0750574933506454,0.0710603483848166,16.138288398226237,18.43677012292214,16.894648984156117,15.934121248968,18.110931437918143,18.3662704177172,0.160961130947055,108.0,,-5.500000000000142,-0.09243697478991597,,876892.0555555555,94481.28703703704,15207.814814814816,4.6913478822291435,1,2019
123916,885185,1700670,9674123.0,787332.0,3115286.0,750323.0,1700670.0,7709013.0,0.4411925888032363,1.8317992320673613,12.287221908927872,0.0987805655807572,1.1585321073472905,35.11617697440138,8.0,45747.40909090706,78627.50000000013,48437.95454545543,-0.3688325367055572,0.2938905315429027,-0.4554400440343424,14.346533437032924,16.084965250145228,13.57640656370122,14.951831840790998,14.346533437032924,15.857900851498902,0.5204919237712196,105.0,,-5.49999999999988,-0.09482758620689655,,73419.17142857143,16196.857142857143,8430.333333333334,4.663439094112067,0,2019
123943,32868470,43819921,112177945.0,42693221.0,39160660.0,4820677.0,57213974.0,11516274.0,0.1100110837716937,0.8936725376570168,2.6275352941864,0.0560162136581986,0.9454640786489906,2.1501451998926044,8.0,1278067.5727272746,1027834.818181824,1974975.536363656,0.4192535729740726,0.4214581904321868,0.5490585053460331,17.595599112120883,18.53559697201768,17.569550730236063,17.483183254952973,17.862308744691017,16.259271810248467,0.7500805398530955,699.0,,73.99999999999666,0.26860254083484575,,16475.356223175964,62689.443490701,47022.131616595136,6.551080335043404,0,2019
123952,20432000,29473000,92350000.0,21467000.0,24233000.0,5240000.0,50735000.0,6805000.0,0.1777898415498931,0.8222101584501069,4.301951833046071,0.1481167097575481,0.8518832902424518,3.2764709573992232,8.0,515618.18181817787,947436.363636364,1502454.5454545713,0.3733283630772098,0.5658438873093823,0.7963743228410579,17.198985181901218,18.34109627543789,16.882027476819353,17.003225939848893,17.74212658540558,15.733168341018464,0.6932446646082856,643.0,268.0,-6.000000000000002,-0.0183206106870229,0.416796267496112,10583.203732503887,45836.70295489891,31776.049766718508,6.467698726104354,0,2019
123961,1722612000,8215984000,17332935000.0,5668577000.0,7619619000.0,601326000.0,4954517000.0,8092846000.0,0.0731897725214654,0.9274140504655316,3.0577224231054814,0.0786035949657776,0.9219035600832096,3.4503597412434472,8.0,353376354.5454564,372511645.4545473,-203500027.2727212,0.7234051077581279,1.069013186138222,-0.0798903857835798,22.829347362272816,23.57587428588413,22.4582039533466,22.753992205526163,22.32356552288332,22.81424629861218,0.2096659389794332,53186.0,21909.0,2159.9999999999413,0.08840502598944051,0.4119317113526116,152161.20783664874,154476.4411687286,32388.448087842666,10.88156928456649,0,2019
123970,38879748,51705599,134661393.0,25786020.0,51845224.0,-139625.0,47012634.0,30488928.0,-0.002700384536692,1.002700384536692,5.222263575379217,0.0985273897673173,0.9003524331259345,3.648573971380331,8.0,489259.1090908937,884332.1181818348,-825962.5090908639,0.1134274761732941,0.2671433650245305,0.0252983257953811,17.761076650827473,18.71827399302545,17.065343081347997,17.763773395824295,17.665926953333315,17.232874192076586,0.7519446394963919,779.0,,-91.49999999999486,-0.19022869022869024,,39138.54685494224,66374.32477535302,49909.81771501926,6.659293919683638,0,2019
124283,697390,5116626,30340823.0,16752884.0,7171249.0,-2054623.0,13587939.0,9843692.0,-0.4015581752506437,1.4015581752506436,1.8110805876767249,-0.3714702417287495,1.3632652849391778,3.5028269756946657,8.0,-147477.84545455157,-295572.5727272792,2773650.409090895,-0.2958950169750281,-0.2227843620669511,11.013572356281646,15.448005990856323,17.228004690382047,16.63408104020992,15.785590534898216,16.424693192591985,16.102341503497225,0.1362988031566114,467.0,,2.999999999998826,0.013015184381778741,,21078.569593147753,10956.372591006424,1493.340471092077,6.148468295917647,0,2019
124292,10436837,35155701,143266088.0,19215421.0,36473188.0,-1317487.0,41259940.0,30834386.0,-0.0374757709994177,1.0374757709994178,7.455787099330272,0.1305271576532967,0.8694728423467033,8.963354305623643,8.0,1187986.790909095,2348363.390909089,-3496798.954545324,0.9071641595910054,1.2202345950370923,-0.2173250270266066,17.375297382126025,18.780214221388487,16.771223743748767,17.41208800069499,17.535402635649984,17.244141086203634,0.2968746662170098,407.0,407.0,7.000000000000421,0.035623409669211195,1.0,75760.16216216216,86377.64373464373,25643.33415233415,6.0112671744041615,0,2019
124487,884387,1160992,7575344.0,3784319.0,2063457.0,-902465.0,3791025.0,,-0.7773223243571015,1.7773223243571017,2.00177204934362,-0.0521376011476997,1.045529542584542,1.9896872774849024,8.0,-61314.909090908695,-1741.6272727270064,339804.90909090894,-0.4325505148380998,0.0575078988030718,2.2537216717376096,13.964786231376753,15.84040945287704,15.146376772174548,14.539893774199763,15.148147252823676,,0.7617511576307158,228.0,187.0,-18.499999999999716,-0.13962264150943396,0.8201754385964912,,5092.070175438596,3878.8903508771928,5.43372200355424,0,2019
125037,6662479,7329618,11988492.0,3072620.0,6608818.0,720800.0,0.0,3507694.0,0.0983407320818083,0.9016592679181916,3.9017164504559614,0.0575377840524383,0.9424622159475616,6.103452764595176,8.0,503967.327272734,430464.5454545464,-512262.6363636272,1.8735948349439504,1.581155134859208,-1.0,15.807434094340026,16.299457831030896,14.938041501257958,15.703915527180904,0.0,15.070469684566644,0.9089803861538214,226.0,,51.99999999999868,0.8524590163934426,,15520.769911504425,32431.938053097347,29479.995575221237,5.424950017481403,0,2019
125718,805114,9872635,45498617.0,2642111.0,6515458.0,3357177.0,14491099.0,853440.0,0.3400487306580259,0.659951269341974,17.220554700389197,0.360012205461632,0.639987794538368,12.912389053897016,8.0,464346.9272727282,295230.52727272944,-61921.09999996349,0.8637691627208223,0.6487075193491264,0.6921620769813465,16.10527744768746,17.633192509833517,14.787089155293064,15.689688218860628,16.489045225839252,13.657031691703637,0.0815500623693674,139.0,,9.999999999999577,0.16806722689075632,,6139.856115107914,71026.15107913669,5792.187050359712,4.941642422609304,0,2019
125727,26704091,92500588,327917514.0,75324487.0,77595192.0,14905396.0,193471461.0,92162206.0,0.1611383918986547,0.8388616081013452,4.35339857010908,0.064057084793081,0.935942915206919,3.736825757373469,8.0,1676154.2727273304,1937458.3363636408,-886895.7818179633,0.3423666536997291,0.3507532578453381,0.186329041618441,18.34272557002995,19.60827265606382,18.13731584574546,18.167016037358437,19.080640576353257,18.33906070210776,0.2886910405369531,1340.0,1340.0,-8.00000000000039,-0.011799410029498525,1.0,68777.76567164178,69030.2895522388,19928.426119402986,7.201170883281678,0,2019
125763,17732644,48963186,251509900.0,42043382.0,60212040.0,-11213336.0,71999631.0,139279793.0,-0.2290156526987439,1.2297410548406715,5.982151959135923,-0.0349004109373337,1.0638201467383022,4.264206088117991,8.0,-3844237.890909081,-2126372.081818183,-6946726.381818127,-0.4667689105598663,-0.159240500273632,-0.475538907294573,17.706579288004075,19.342992914522416,17.55421257171543,17.91338290688969,18.092171565856155,18.75199537438808,0.3621627889982486,1974.0,1766.0,-143.99999999999682,-0.1273209549071618,0.894630192502533,70557.13931104356,24804.045592705166,8983.10233029382,7.5883236773352225,0,2019
125897,23187963,34323483,42806608.0,28849517.0,40518694.0,4617231.0,0.0,6554362.0,0.1345210507919607,1.1804948233254766,1.4837894166477728,-0.0027723569644247,1.0699197522752506,1.721991414117422,8.0,-1138727.3363636483,-766231.4545454612,-4227618.3363636015,-0.2360458979427058,-0.061789128087116,-1.0,17.351340342583235,17.57220306451897,17.177603843673097,17.517274030508254,0.0,15.69564149273095,0.6755713865052682,1346.0,1181.0,-136.999999999993,-0.16913580246913582,0.8774145616641902,4869.511144130758,25500.358841010402,17227.312778603267,7.205635176410364,0,2019
126012,15692703,20080314,34991537.0,3434523.0,16533465.0,3546849.0,20527138.0,19073065.0,0.1766331442825047,0.8233668557174952,10.18817955215324,0.1236747919862739,0.876325208013726,7.1093388974897005,8.0,848665.6545454612,768458.7090909119,392908.8727272967,0.9256030720943914,0.8848319470998767,0.8234302145338679,16.815250539915755,17.370616818793692,15.049388900528385,16.6208971271884,16.83725842224554,16.76378774074161,0.7814968929270728,553.0,,35.49999999999713,0.14730290456431536,,34490.17179023508,36311.598553345386,28377.40144665461,6.317164686747284,0,2019
126049,7535374,7911173,19386319.0,7451913.0,8016626.0,-105453.0,11184766.0,163686.0,-0.0133296288679314,1.0133296288679314,2.601522454703913,0.0889687397604123,0.955475344986896,1.6751920762395185,8.0,-3016751.4090909017,-2988018.063636356,7909717.06363642,-0.7846013626368181,-0.7866133262934006,1.2143079584911,15.883786748452591,16.78007822065591,15.82398147011099,15.897028317810744,16.23006332121867,12.005711346644407,0.9524976890279104,389.0,,-133.4999999999966,-0.4070121951219512,,420.7866323907455,20337.205655526992,19371.14138817481,5.966146739123692,0,2019
126076,3829147,9994225,21292575.0,3157680.0,11964581.0,-1970356.0,6169034.0,,-0.197149453809575,1.197149453809575,6.743107281295128,0.0107817508902498,1.000158144037098,7.0781633238532695,7.545454545454546,709198.9181818133,711101.3454545466,-937438.4454545468,1.2237412970879524,2.0924804215742503,-0.5424041548197914,16.117518084198746,16.87386902532293,14.96534845539598,16.297461343486614,15.635052981704616,,0.3831359610174876,206.0,206.0,-14.499999999997149,-0.12340425531914893,1.0,,48515.655339805824,18588.09223300971,5.332718793265369,0,2019
126669,86237644,124756039,227415977.0,72108632.0,112663482.0,12087130.0,30148313.0,11770715.0,0.0968861315002154,0.9030703675995996,3.153796857496894,0.1033636301279817,0.8966173210260421,3.141595225949114,8.0,5832174.23636365,6718049.054545444,-7665010.127272565,1.0445899801552443,1.1553149713927415,-0.5386006770660211,18.641870708257517,19.242291400664563,18.093684331564454,18.539915906983484,17.221639559175856,16.28112531001155,0.6912502568312545,13563.0,12178.0,664.4999999999759,0.10863168219715547,0.8978839489788395,867.8548256285483,9198.262847452628,6358.301555703016,9.515174503245529,0,2019
126678,96605138,292978235,1501839625.0,190005834.0,181381715.0,114669543.0,835004000.0,989823357.0,0.3913927019186254,0.6190962103379454,7.9041763791316,0.1943029859141384,0.8933856631948526,5.999761281127203,8.0,13157328.845454562,5115035.681818215,9931062.645454908,1.328971272692056,0.5162287649416984,0.2351244962326657,19.495608884358976,21.12995661095249,19.06256534017952,19.01611429673947,20.54294707442041,20.713037058910423,0.3297348623866206,2313.0,2268.0,-109.99999999999416,-0.08685353335965258,0.980544747081712,427939.1945525292,126665.90358841332,41766.16428880242,7.746732907753622,0,2019
126872,1997522,1997532,3158777.0,6877056.0,4443957.0,-2401678.0,-3718279.0,,-1.202322666170054,2.224723809180529,0.4593211106613062,-0.2514366470261557,1.3504259672330932,2.440490943826517,8.0,-2112312.799999489,-1390273.1142853885,-1637787.228570921,-0.8391963536837855,-0.6127282737936508,-1.9042667829462925,14.507423477136916,14.96569580191118,15.743701356765516,15.307055978751904,-15.128771753734002,,0.9999949938223768,139.0,139.0,-62.99999999999698,-0.47547169811320755,1.0,,14370.73381294964,14370.661870503596,4.941642422609304,1,2019
126979,6632711,22721066,73106601.0,3068827.0,15812639.0,6908427.0,48252222.0,21198711.0,0.3040538238830871,0.6959461761169128,23.82232722796039,0.1622301170992141,0.8377698829007859,11.421864926133576,8.0,1299189.872727298,432119.3454545449,2354188.245454564,0.4765546214446239,0.4048003282117762,1.0280955424806977,16.938803113742665,18.10742923527937,14.936806287717223,16.57632017816776,17.691952457226822,16.869450983079616,0.2919190059128387,1062.0,,35.49999999999567,0.07164480322906155,,19961.121468926554,21394.60075329567,6245.490583804143,6.968850378341948,0,2019
127060,362255453,667814684,2249044545.0,359596089.0,610615066.0,57958458.0,798912964.0,1088971768.0,0.0867882354021434,0.9143480678541056,6.254363197481828,0.1169716972467296,0.8814723924358581,5.6688687067693655,8.0,23333336.081818417,24237769.68181828,-30147999.88181737,0.3753414671438745,0.6732268208703979,-0.136736676344629,20.31952127534885,21.533771316752777,19.70049198731019,20.229977313689403,20.498762567884864,20.80849975677792,0.5424490681010542,14429.0,6203.0,512.4999999999922,0.0764697105341689,0.4298981218379652,75471.04913715435,46282.81128283318,25106.06784946982,9.577064651767916,0,2019
127273,883398,9613309,47458600.0,647878.0,8168683.0,1444626.0,18362024.0,14069646.0,0.1502735426480101,0.8497264573519898,73.25237158847808,0.0493036706421615,0.9618871736709368,51.44077977611345,8.0,-105355.1545454568,-14263.218181819271,-917733.454545455,-0.1321986470930627,0.0260106106852682,-0.4128655312579948,16.0786591545255,17.675368331082723,13.381459229503433,15.915818376750492,16.725795231192315,16.459530339934336,0.0918932284398639,275.0,,-20.49999999999914,-0.12974683544303797,,51162.34909090909,34957.487272727274,3212.3563636363638,5.62040086571715,0,2019
127653,20318004,30151061,33135784.0,19150147.0,30434759.0,-283698.0,3966028.0,4686183.0,-0.0094092211216049,1.009409221121605,1.7303148639015669,-0.029029584891077,1.0261341671417938,2.2033423996332564,8.0,590229.000000002,689006.3909090854,-1537851.1272727232,0.3332732386543656,0.4134852624127026,-0.7996425114164063,17.221730704397718,17.31612437418506,16.767821002020593,17.23109593422111,15.193275900188448,15.360129163177414,0.673873599340335,1081.0,491.0,-11.000000000000624,-0.019945602901178604,0.45420906567992597,4335.04440333025,27891.82331174838,18795.563367252544,6.9865664594064265,0,2019
127714,1262669,2948102,4252492.0,2824997.0,4392878.0,-1444776.0,-1401361.0,2728628.0,-0.4900698822496643,1.4900698822496643,1.5053085012125678,-0.1678537465846371,1.1042493278569128,2.359337964604649,8.0,-328113.0090909102,-274569.5545454542,-405421.8545454632,-0.5188732885341745,-0.2675783982146623,-1.2370019484625647,14.896672470622669,15.263015957160263,14.854018214597826,15.295495378758863,-14.152955178809531,14.819309843215391,0.4282989530212998,1139.0,1139.0,-30.49999999999855,-0.050833333333333335,1.0,2395.6347673397718,2588.3248463564532,1108.5768217734856,7.038783541388542,0,2019
127918,80773242,123070807,225866473.0,88607636.0,131204341.0,-8133534.0,51296885.0,92257908.0,-0.066088247881563,1.066088247881563,2.549063299691237,0.0109661665718642,0.9890338347785126,2.538403732390172,8.0,-1434005.5181817797,-529894.0272727048,-4220444.3181817485,-0.1226705289155653,-0.0260904410636269,-0.3897425094731276,18.628270422496268,19.23545455962302,18.29972860824888,18.692266528438847,17.753140606544186,18.34009857162727,0.6563152056035515,10092.0,4755.0,-404.4999999999932,-0.07421337491973214,0.4711652794292509,9141.687277051129,12194.88773285771,8003.690249702735,9.219597393238859,0,2019
127954,304240,328426,,,,,,,,,,,,,8.0,-36101.10000000063,,,-0.4562960534919949,,,12.702069869989565,,,,,,0.9263578401222802,67.0,20.0,-7.999999999999717,-0.1927710843373494,0.29850746268656714,,4901.880597014925,4540.895522388059,4.219507705176107,0,2019
128498,17561578,36167933,81554448.0,34935412.0,33233740.0,2934193.0,33233740.0,31174365.0,0.0811269198049001,0.9188730801951,2.334434985338086,-0.0172063241087458,1.017206324108746,6.0058283356054325,8.0,652089.4636363493,917578.7636363632,-1311319.4272727128,0.1749438726764944,0.2151819884005046,-0.1963973054024121,17.403683483137396,18.21678144103063,17.369011571853868,17.31907621298912,17.31907621298912,17.25510671251524,0.4855565840602502,1924.0,1435.0,-101.49999999999459,-0.09543958627174425,0.7458419958419958,16202.892411642411,18798.301975051974,9127.639293139293,7.562681246721884,0,2019
128586,1207641,3040223,6388773.0,2951437.0,2963660.0,76563.0,-2282140.0,,0.0251833500371518,0.974816649962848,2.164631330433277,0.0779404035812905,0.9220595964187096,3.008748193397966,7.636363636363637,108031.53636363632,152177.46666664854,-626554.2999998715,0.7224464196988093,0.6722471056762488,-2.808006553423633,14.927441754878382,15.670052945660975,14.897803067174246,14.901935886387449,-14.64062459540071,,0.397221190682394,56.0,56.0,3.000000000000219,0.12,1.0,,54289.69642857143,21565.01785714286,4.04305126783455,0,2019
128744,73085000,96754000,70381000.0,29337000.0,88744000.0,5207000.0,20892000.0,18317000.0,0.0538168964590611,0.9172127250552948,2.399052391178375,-0.0052648182337281,0.9689750424644266,1.950093897615948,8.0,-523400.0000000181,-1450263.6363636146,-5716736.3636363465,0.107291225580517,0.0968643009875536,-0.6649506855905701,18.38768224302428,18.069433912547137,17.19436011004917,18.301266389669,16.854876916403537,16.723340202936445,0.7553692870578994,6642.0,3945.0,-64.49999999999432,-0.01905183872396987,0.5939476061427281,2757.7536886479975,14566.997892201145,11003.462812405902,8.80131894766524,0,2019
128902,55144000,165257000,754976000.0,168526000.0,124299000.0,40958000.0,335635000.0,482358000.0,0.2478442668086677,0.7521557331913323,4.479878475724814,0.120222752635693,0.8797772473643068,4.435541768456666,8.0,3446936.363636449,862354.5454545612,13099218.18181822,0.1563711426772094,0.1567970516793701,0.7176992599719547,18.923012401910604,20.44219651995312,18.942600604457684,18.6382005194414,19.63153482092125,19.994197136983438,0.3336863188851304,1922.0,1922.0,-2.9999999999985696,-0.0031120331950207467,1.0,250966.70135275755,85981.78980228928,28690.946930280956,7.56164174558878,0,2019
129154,45699000,58632000,302301000.0,51272000.0,60853239.0,-3094000.0,9283000.0,15944026.0,-0.0527698185291308,1.0378844146541135,5.896025120923701,0.130245971352044,0.9070130179492618,5.792116245175253,8.0,-2233960.772727228,291930.27272727026,-24647516.954545166,-0.3867018548116221,0.1062983603676627,-0.9491436579246078,17.886791197643355,19.52693377102439,17.752655371670023,17.923975621666422,16.04369543610586,16.58459483430033,0.7794207941056078,4973.0,4885.0,-58.999999999990365,-0.023178157532901197,0.982304443997587,3206.1182384878343,11790.066358335009,9189.422883571286,8.51197962436335,0,2019
129242,187476109,347035680,1085456179.0,344855473.0,293783390.0,53252289.0,293892683.0,411058000.0,0.1534490315232139,0.8465509655952379,3.1475683698950605,0.1285840232355292,0.8763677614417287,2.811924095866709,8.0,10710670.73636374,10010520.063636469,-6574889.69090887,0.5217592710338568,0.6915113915742079,-0.059609617882901,19.66493815971413,20.80526617797401,19.658635971283807,19.49835328845189,19.498725238258626,19.834244884158284,0.5402214233418304,5887.0,4561.0,-18.99999999999567,-0.006413502109704641,0.7747579412264312,69824.69848819432,58949.49549855614,31845.780363512826,8.680671660408713,0,2019
129428,2032000,2204000,3390000.0,1858000.0,4106000.0,-1584000.0,408000.0,3468000.0,-0.7186932849364791,1.8629764065335752,1.8245425188374595,-0.6372852666910793,1.7696142200777114,4.059845899513826,8.0,-1297224.2424242394,-1127442.4242424504,-1299539.393939261,-0.8677943734628997,-0.7674313225715095,-0.9642011055540932,14.605784902975348,15.03634077434184,14.435011736568908,15.227960120107015,12.919024904363686,15.059088905233162,0.9219600725952812,86.0,,-28.499999999996998,-0.3986013986013986,,40325.58139534884,25627.906976744187,23627.906976744187,4.465908118654584,1,2019
129491,945332,12786856,77703393.0,319411.0,7308346.0,5478510.0,48700601.0,56705623.0,0.4284485568618275,0.5715514431381725,243.27087357667708,0.4219366812873719,0.5780633187126282,207.6160912608083,8.0,274249.7727272851,276456.772727274,1986374.4363636672,0.2921289091710152,0.6247325587392601,0.4957011101497178,16.363928404497802,18.168409495207577,12.67423708450188,15.804527677564066,17.70120194937272,17.853383952491626,0.0739299793475425,174.0,,-1.4999999999997278,-0.01694915254237288,,325894.3850574713,73487.67816091955,5432.942528735633,5.1647859739235145,0,2019
129525,98867000,189650000,432232000.0,218412000.0,183606000.0,10714000.0,51075000.0,194773000.0,0.056493540732929,0.968130767202742,1.978975514165888,0.0018251371109107,0.9967287193722524,2.175146703229383,8.0,-1151909.0909090615,1131118.1818181828,-10873917.81818151,-0.0053599899303515,0.09601781269214,-0.5164954797178966,19.060690831372053,19.884473041406213,19.201893749959048,19.0283027208017,17.74880571824701,19.08734534100441,0.5213129448984972,8861.0,6248.0,108.49999999999723,0.025104118463674226,0.7051122898092766,21980.92766053493,21402.776210360003,11157.544295226273,9.089527751759436,0,2019
129534,4184854,5726381,17327543.0,723371.0,4868348.0,858033.0,16502169.0,,0.1498386153488564,0.8501613846511435,23.953881203421204,0.1113117742225727,0.9041567241141356,24.53810680346481,8.0,131453.62727272665,213613.4454545452,605965.2090909139,0.6683553051538144,0.5166613653774201,0.6548786932789669,15.560594475652833,16.667807932087168,13.491678891640998,15.398265423206691,16.619002445374964,,0.7308025784522546,827.0,263.0,93.4999999999929,0.2921875,0.3180169286577993,,6924.281741233373,5060.282950423217,6.71901315438526,0,2019
129774,7729728,20435987,39853865.0,20812126.0,23063391.0,-2627404.0,1369514.0,9384025.0,-0.1285675118113942,1.1285675118113945,1.914934831741841,0.015899022806577,0.9841009771934228,1.968588655635904,8.0,43399.81818182208,158201.11818182236,-1570621.081818169,-0.1193737552355625,0.0518085482770707,-0.907735026868404,16.832808022233593,17.50072997229672,16.851046403622416,16.95375715652384,14.129967220527806,16.054519439985096,0.3782409922261156,736.0,736.0,0.9999999999995262,0.0027247956403269754,1.0,12750.033967391304,27766.286684782608,10502.347826086956,6.602587892189336,0,2019
129941,171564441,254633788,462283528.0,181802023.0,235203948.0,19429840.0,63212996.0,103222350.0,0.0763050345855908,0.9236949654144092,2.542785390237379,0.0723506083246426,0.9276493916753572,2.1926797892172147,8.0,5823241.390909136,6688877.181818246,-11259510.981817976,0.4727826719999543,0.5630346438221824,-0.4800228121055448,19.355336949343123,19.95168895994391,19.018428872758992,19.275963563813782,17.96202048670846,18.45239596701916,0.6737693467451381,7634.0,5376.0,21.49999999999504,0.005664602819127914,0.7042179722294996,13521.397694524496,33355.225045847525,22473.728189677757,8.940498217652733,0,2019
