UNITID,F2D01__last,F2D16__last,F2A02__last,F2A03__last,total_expenses__last,change_in_net_assets__last,expendable_net_assets__last,endowment_eoy__last,operating_margin__last,expenses_to_revenue__last,assets_to_liabilities__last,operating_margin__mean3,expenses_to_revenue__mean3,assets_to_liabilities__mean3,reported_field_count__mean3,F2D16__slope,total_expenses__slope,expendable_net_assets__slope,F2D16__pct3,total_expenses__pct3,expendable_net_assets__pct3,log_F2D16,log_F2A02,log_F2A03,log_total_expenses,log_expendable_net_assets,log_endowment_eoy,tuition_dependence,closed_by_2024,as_of_year
165529,46297425,70014429,230792405.0,91814830.0,79744294.0,-9729865.0,137317042.0,98588024.0,-0.1389694258593468,1.1389694258593468,2.51367241000174,0.022488462426592398,0.9775115375734077,2.514741404890282,8.0,-10252471.499999743,815749.4999999093,-1983463.0000002007,-0.2265254668359829,0.020886450164790543,-0.02807767969823724,18.064211921626256,19.257029189110632,18.335284400275878,18.194335761020245,18.73780299267787,18.40646036189292,0.661255482066418,0,2019
165574,22287882,41393675,101580246.0,50853553.0,42410533.0,-1016858.0,43694929.0,46630654.0,-0.0245655405083022,1.0245655405083025,1.9975053857102176,0.059694957808294404,0.9403050421917056,1.9672778582304062,8.0,-1900353.4999999956,1023091.4999999604,1535316.4999998359,-0.08409689062680402,0.05069282671466282,0.07558612215704612,17.53863867350433,18.436359654915435,17.744460569855264,17.562907332741464,17.59274263502854,17.657768715436866,0.538436898874043,0,2019
165644,7144528,17497846,48742447.0,24034950.0,19717396.0,-2219550.0,11427802.0,19545720.0,-0.1268470416301526,1.1268470416301526,2.0279820428168147,-0.07711970593799683,1.0771197059379969,1.9482959214961906,8.0,-2146691.9999999558,-3020983.99999976,-656875.500000038,-0.19702348146479112,-0.23455423821799326,-0.10310760391610034,16.677588402753678,17.70206083058739,16.99501962061455,16.797011900454663,16.2515598038223,16.788266945758785,0.40830899986204017,0,2019
165662,152180631,219293402,1050116988.0,608281537.0,209149918.0,10143484.0,410935319.0,180509011.0,0.046255308675452,0.953744691324548,1.7263666972025815,0.041114661437637,0.9588853385623629,1.7374082858338455,8.0,5619423.499999858,13094242.49999865,-1614162.4999996254,0.054018750034095626,0.14313664126144005,-0.007794805378909598,19.2059211308563,20.772167413004546,20.226148388674186,19.15856186857055,19.83394638781342,19.01129126246869,0.6939590047492629,0,2019
165671,36399220,87017452,449574896.0,308595356.0,71980055.0,15037397.0,124872174.0,151724650.0,0.1728089785943169,0.8271910214056831,1.456842714120429,0.12906199474225957,0.8709380052577403,1.409720447419789,8.0,7338504.499999965,4447720.999999889,10423885.499999754,0.20288801659674657,0.14100810921991389,0.20041231094592296,18.281619265694925,19.92381302091024,19.54754145241398,18.091899638608744,18.642801172054472,18.837577929469344,0.418297929477411,0,2019
165699,73276686,130790644,391074969.0,120991510.0,109966116.0,18887838.0,259465859.0,95672750.0,0.1444127609005427,0.8407796814579489,3.2322513290395336,0.1921871001599039,0.8152916537594863,3.1970518776045433,8.0,2654520.4999998324,5405723.999999708,20942250.99999896,0.0423093176455516,0.109036197872197,0.19250041721175587,18.689108473022866,19.784409838700476,18.611230944075103,18.51568284903382,19.37413569122171,18.376444082336572,0.5602593867494069,0,2019
165802,18597083,25708721,55240587.0,9999350.0,24837521.0,871200.0,45191237.0,,0.0338873334072122,0.9661126665927876,5.524417787156165,0.15676892449181398,0.8432310755081861,4.5053418852920855,8.0,-883374.5000003413,-95497.9999999949,7020378.99999948,-0.06430277625824053,-0.007631135316567098,0.45073971414693176,17.06234086972186,17.82720853090925,16.118030748852224,17.02786605159924,17.626413776453685,,0.7233764371241961,0,2019
165884,7049046,10979831,6446882.0,5643931.0,14215060.0,-3235229.0,802951.0,131328.0,-0.2946519850806446,1.2946519850806446,1.142268039775823,-0.09240504232377998,1.0924050423237799,1.6669813029639948,8.0,-263089.00000005134,1407134.9999999295,46271.49999999575,-0.04573071340375277,0.24684868329299986,0.13026739563743653,16.211570693382157,15.679107316152278,15.54609154368949,16.469812594299675,13.596050215301654,11.78546090414376,0.6419994988993911,0,2019
165936,32653650,115795731,195126400.0,47270903.0,65676081.0,49050478.0,97334415.0,73914132.0,0.4235948732859591,0.5671718675017475,4.1278331408223785,0.2574280787624694,0.7534475400783865,3.4436219519858384,8.0,12488366.00000062,1089945.9999998778,23237882.49999975,0.2750165964722866,0.034331068278759216,0.9138222308299572,18.567338265774552,19.089158116786905,17.671405526766794,18.000245368466782,18.393663194790253,18.118414612559025,0.281993556394579,0,2019
165945,9487063,26584549,102647949.0,13407637.0,25669422.0,915127.0,33880572.0,61224684.0,0.0344232659354123,0.9655767340645875,7.655931391937297,0.0032801065777856666,0.9967198934222145,7.736757797730578,8.0,795726.0000000146,739310.9999999431,-1629247.4999999164,0.06367566212382562,0.06112331960910759,-0.08773766449221786,17.09584077793887,18.44681573045532,16.411335102532846,17.060811074994387,17.338352340237932,17.930061015832145,0.3568637933259654,0,2019
